master_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rf_score,segment,categories
1ad652c6-9e85-11e9-9897-000d3a38a36f,172,9.0,888.21,2,5,4,25,cant_loose,"[ERKEK, AKTIFSPOR]"
1af373d6-acbf-11e9-a2fc-000d3a38a36f,106,2.0,55.18,3,1,1,31,about_to_sleep,[AKTIFCOCUK]
1b234d48-ab13-11e9-a2fc-000d3a38a36f,315,7.0,692.85,1,5,4,15,cant_loose,"[COCUK, AKTIFSPOR]"
1b3e3f9a-f351-11ea-b013-000d3a38a36f,12,2.0,876.12,5,1,4,51,new_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
1b4a110a-ab89-11e9-a2fc-000d3a38a36f,159,8.0,603.4300000000001,2,5,3,25,cant_loose,[ERKEK]
1b75ef42-484f-11ea-b6c0-000d3a38a36f,123,2.0,184.97,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
1ba38c82-9f1b-11e9-9897-000d3a38a36f,185,7.0,989.78,2,5,4,25,cant_loose,[ERKEK]
1bc8c686-7dc9-11ea-80af-000d3a38a36f,133,2.0,297.93,3,1,1,31,about_to_sleep,[ERKEK]
1bedafd4-7601-11ea-b23f-000d3a38a36f,90,2.0,493.8,3,1,3,31,about_to_sleep,"[ERKEK, KADIN]"
1c508dce-46c3-11ea-b6c0-000d3a38a36f,27,2.0,881.65,5,1,4,51,new_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
1c6bd404-6341-11ea-a6dc-000d3a38a36f,128,2.0,368.98,3,1,2,31,about_to_sleep,"[ERKEK, KADIN]"
1c7c1e70-5a55-11eb-9e65-000d3a38a36f,122,3.0,373.95000000000005,3,2,2,32,about_to_sleep,[AKTIFCOCUK]
1c870f78-138f-11ea-a001-000d3a38a36f,246,9.0,1286.26,1,5,5,15,cant_loose,[ERKEK]
1c8f71e0-56a1-11ea-b9b9-000d3a38a36f,130,3.0,987.9,3,2,4,32,about_to_sleep,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
1ca935ee-a1b9-11eb-a568-000d3a38a36f,32,2.0,419.97,5,1,2,51,new_customers,[COCUK]
1cad5fb4-d633-11e9-93bc-000d3a38a36f,22,2.0,324.97,5,1,2,51,new_customers,[ERKEK]
1caf75ce-519e-11ea-a243-000d3a38a36f,18,2.0,487.46000000000004,5,1,3,51,new_customers,"[ERKEK, COCUK, KADIN]"
1cb79d74-a9f8-11e9-a2fc-000d3a38a36f,111,3.0,222.96,3,2,1,32,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
1cc78cf2-1384-11ea-a001-000d3a38a36f,120,3.0,293.72,3,2,1,32,about_to_sleep,"[AKTIFCOCUK, COCUK]"
1ccc7bfe-2216-11ea-ba6f-000d3a38a36f,140,3.0,384.88,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
1ccc974e-b130-11e9-9757-000d3a38a36f,216,9.0,1996.88,2,5,5,25,cant_loose,[ERKEK]
1cebc5c8-ab78-11e9-a2fc-000d3a38a36f,17,2.0,344.53,5,1,2,51,new_customers,"[COCUK, KADIN, AKTIFSPOR]"
1d17505c-15eb-11ea-aa74-000d3a38a36f,98,3.0,520.71,3,2,3,32,about_to_sleep,[COCUK]
1d3aa8de-e12b-11ea-b5cd-000d3a38a36f,16,2.0,307.96999999999997,5,1,2,51,new_customers,"[ERKEK, KADIN, AKTIFSPOR]"
1d6248e0-44da-11eb-806e-000d3a38a36f,88,2.0,219.95999999999998,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, AKTIFSPOR]"
1d71c20a-a177-11e9-a2fc-000d3a38a36f,138,3.0,602.9200000000001,3,2,3,32,about_to_sleep,[COCUK]
1de7beae-9d14-11e9-9897-000d3a38a36f,14,2.0,180.87,5,1,1,51,new_customers,"[ERKEK, AKTIFSPOR]"
1e2dd6cc-0b1e-11eb-8ffc-000d3a38a36f,90,2.0,49.98,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
1edd1a8a-1a09-11ea-941b-000d3a38a36f,189,13.0,2504.6099999999997,2,5,5,25,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
1ee62188-2991-11ea-b87a-000d3a38a36f,139,3.0,344.47,3,2,2,32,about_to_sleep,[ERKEK]
1f18ae3c-9daa-11e9-9897-000d3a38a36f,365,10.0,1198.84,1,5,5,15,cant_loose,"[ERKEK, AKTIFSPOR]"
1f243892-4d77-11ea-9c12-000d3a38a36f,114,3.0,686.6099999999999,3,2,4,32,about_to_sleep,[ERKEK]
1f360d0a-a46d-11e9-a2fc-000d3a38a36f,104,3.0,743.82,3,2,4,32,about_to_sleep,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
1f49b750-6d21-11eb-99c4-000d3a38a36f,19,2.0,462.49,5,1,3,51,new_customers,"[ERKEK, KADIN, AKTIFSPOR]"
1f72211a-a589-11e9-a2fc-000d3a38a36f,101,3.0,251.96,3,2,1,32,about_to_sleep,"[AKTIFCOCUK, KADIN]"
1f84b88e-1ae0-11eb-8d74-000d3a38a36f,23,2.0,466.46000000000004,5,1,3,51,new_customers,"[ERKEK, AKTIFSPOR]"
1f88ace0-a779-11e9-a2fc-000d3a38a36f,141,3.0,408.32,3,2,2,32,about_to_sleep,"[COCUK, KADIN]"
1faea564-ae75-11e9-a2fc-000d3a38a36f,91,3.0,600.15,3,2,3,32,about_to_sleep,[AKTIFCOCUK]
1fb74efe-54db-11eb-9e65-000d3a38a36f,106,2.0,164.96,3,1,1,31,about_to_sleep,"[ERKEK, KADIN]"
1fd9ff40-3f90-11eb-806e-000d3a38a36f,94,3.0,342.71,3,2,2,32,about_to_sleep,[ERKEK]
1ffd35e8-ab01-11e9-a2fc-000d3a38a36f,185,12.0,1539.5,2,5,5,25,cant_loose,"[AKTIFCOCUK, ERKEK, KADIN]"
201b9d86-5ff0-11ea-8dd8-000d3a38a36f,99,2.0,242.94,3,1,1,31,about_to_sleep,"[ERKEK, KADIN]"
2020dc4c-2012-11ea-87bf-000d3a38a36f,19,2.0,115.47,5,1,1,51,new_customers,[AKTIFCOCUK]
202a42cc-a174-11e9-a2fc-000d3a38a36f,113,3.0,282.96,3,2,1,32,about_to_sleep,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
203cecd6-638b-11ea-a6dc-000d3a38a36f,17,2.0,925.6400000000001,5,1,4,51,new_customers,[ERKEK]
204834a0-87ae-11ea-ace9-000d3a38a36f,245,10.0,1295.01,1,5,5,15,cant_loose,[AKTIFCOCUK]
2049c722-a567-11e9-a2fc-000d3a38a36f,153,14.0,1820.3899999999999,2,5,5,25,cant_loose,[AKTIFCOCUK]
205a9746-52e1-11ea-9ade-000d3a38a36f,107,3.0,669.2,3,2,4,32,about_to_sleep,"[AKTIFCOCUK, COCUK]"
20a59f0a-ead2-11ea-9047-000d3a38a36f,88,2.0,321.97,3,1,2,31,about_to_sleep,"[COCUK, KADIN]"
20b0ed36-a223-11e9-a2fc-000d3a38a36f,146,2.0,296.98,3,1,1,31,about_to_sleep,[ERKEK]
20ce634e-3039-11ea-bb28-000d3a38a36f,6,2.0,235.96999999999997,5,1,1,51,new_customers,"[ERKEK, KADIN]"
20ef5922-acf5-11e9-a2fc-000d3a38a36f,191,11.0,2219.59,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
20f47ca4-af6b-11e9-a2fc-000d3a38a36f,92,2.0,194.89000000000001,3,1,1,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
20f75ad0-1a98-11ea-98d5-000d3a38a36f,31,2.0,364.98,5,1,2,51,new_customers,"[AKTIFCOCUK, AKTIFSPOR]"
21362468-9f3c-11e9-9897-000d3a38a36f,261,16.0,1159.84,1,5,5,15,cant_loose,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
214bb132-f12d-11e9-9346-000d3a38a36f,165,7.0,1265.41,2,5,5,25,cant_loose,[ERKEK]
216f3308-5bdd-11ea-b0e0-000d3a38a36f,85,3.0,163.97,3,2,1,32,about_to_sleep,"[ERKEK, COCUK]"
21767b30-a76b-11e9-a2fc-000d3a38a36f,304,7.0,1350.43,1,5,5,15,cant_loose,"[ERKEK, COCUK]"
217ec300-adb3-11e9-a2fc-000d3a38a36f,335,10.0,1348.8600000000001,1,5,5,15,cant_loose,[ERKEK]
21a46b10-26f2-11ea-aaaa-000d3a38a36f,166,7.0,1335.85,2,5,5,25,cant_loose,"[AKTIFCOCUK, COCUK]"
21b123e6-5bb8-11ea-93fe-000d3a38a36f,26,2.0,329.97,5,1,2,51,new_customers,[ERKEK]
2208e6c0-2a45-11ea-99b3-000d3a38a36f,122,2.0,249.96999999999997,3,1,1,31,about_to_sleep,"[ERKEK, COCUK, AKTIFSPOR]"
2256067a-7a87-11ea-8f20-000d3a38a36f,113,2.0,257.85,3,1,1,31,about_to_sleep,"[ERKEK, KADIN]"
22560e6e-a7dc-11e9-a2fc-000d3a38a36f,86,2.0,149.89000000000001,3,1,1,31,about_to_sleep,"[COCUK, AKTIFSPOR]"
2260e2c0-ac47-11e9-a2fc-000d3a38a36f,244,7.0,843.8000000000001,1,5,4,15,cant_loose,"[ERKEK, AKTIFSPOR]"
227aaaee-b092-11e9-9757-000d3a38a36f,97,3.0,544.97,3,2,3,32,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
2285ffa0-a3d3-11e9-a2fc-000d3a38a36f,89,3.0,395.44000000000005,3,2,2,32,about_to_sleep,[COCUK]
2297f6c2-34e3-11eb-9a15-000d3a38a36f,131,3.0,686.9100000000001,3,2,4,32,about_to_sleep,[ERKEK]
22c5adc2-e779-11ea-8f44-000d3a38a36f,113,3.0,305.46999999999997,3,2,2,32,about_to_sleep,[ERKEK]
22e75f5e-ab92-11e9-a2fc-000d3a38a36f,278,8.0,446.28999999999996,1,5,2,15,cant_loose,"[ERKEK, AKTIFSPOR]"
230539da-9f7f-11e9-a2fc-000d3a38a36f,85,2.0,184.97,3,1,1,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
23870092-270a-11ea-aaaa-000d3a38a36f,110,3.0,711.4,3,2,4,32,about_to_sleep,[ERKEK]
238ed0bc-4b7a-11ea-a626-000d3a38a36f,112,3.0,408.95000000000005,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
23be2a1e-c56a-11ea-9dde-000d3a38a36f,129,3.0,274.96999999999997,3,2,1,32,about_to_sleep,[AKTIFCOCUK]
23c71adc-2003-11ea-87bf-000d3a38a36f,34,2.0,160.49,5,1,1,51,new_customers,"[ERKEK, KADIN, AKTIFSPOR]"
23ca4b12-1206-11eb-8ffc-000d3a38a36f,6,2.0,222.32999999999998,5,1,1,51,new_customers,"[ERKEK, KADIN]"
23fea878-ab80-11e9-a2fc-000d3a38a36f,165,7.0,1012.53,2,5,4,25,cant_loose,[AKTIFCOCUK]
2413f32a-3bc8-11eb-a48e-000d3a38a36f,25,2.0,385.46,5,1,2,51,new_customers,"[AKTIFCOCUK, COCUK]"
24245f18-5652-11eb-9e65-000d3a38a36f,114,2.0,296.96,3,1,1,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
24541470-9f28-11e9-9897-000d3a38a36f,119,2.0,669.89,3,1,4,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
24679300-2ab5-11eb-b280-000d3a38a36f,147,8.0,1766.25,2,5,5,25,cant_loose,[ERKEK]
2474d654-2d4b-11ea-827e-000d3a38a36f,141,2.0,592.88,3,1,3,31,about_to_sleep,"[AKTIFCOCUK, ERKEK]"
24a8490c-d67b-11e9-93bc-000d3a38a36f,24,2.0,310.71999999999997,5,1,2,51,new_customers,[ERKEK]
24ba817a-a1bb-11e9-a2fc-000d3a38a36f,143,2.0,249.98000000000002,3,1,1,31,about_to_sleep,[COCUK]
24e7d676-a804-11e9-a2fc-000d3a38a36f,178,9.0,1337.25,2,5,5,25,cant_loose,[ERKEK]
24ea9f2c-45da-11ea-a691-000d3a38a36f,116,2.0,424.97,3,1,2,31,about_to_sleep,"[COCUK, KADIN, AKTIFSPOR]"
251ced36-a2fb-11eb-a692-000d3a38a36f,28,2.0,899.9200000000001,5,1,4,51,new_customers,[AKTIFCOCUK]
25203836-d67b-11e9-93bc-000d3a38a36f,111,2.0,377.7,3,1,2,31,about_to_sleep,"[ERKEK, COCUK]"
25539dbe-2c04-11ea-91ab-000d3a38a36f,111,2.0,246.14000000000001,3,1,1,31,about_to_sleep,[AKTIFCOCUK]
25be81c2-e547-11ea-b769-000d3a38a36f,146,2.0,568.3299999999999,3,1,3,31,about_to_sleep,"[COCUK, AKTIFSPOR]"
2627966e-75a1-11ea-b23f-000d3a38a36f,327,8.0,735.63,1,5,4,15,cant_loose,"[AKTIFCOCUK, ERKEK]"
2651e54a-b20b-11e9-89fa-000d3a38a36f,97,2.0,425.75,3,1,2,31,about_to_sleep,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
27544188-ae85-11e9-a2fc-000d3a38a36f,173,7.0,1484.5,2,5,5,25,cant_loose,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
2787b6ea-b0be-11e9-9757-000d3a38a36f,354,9.0,910.9,1,5,4,15,cant_loose,"[COCUK, KADIN]"
27a76fac-8526-11ea-80af-000d3a38a36f,34,2.0,557.97,5,1,3,51,new_customers,"[ERKEK, AKTIFSPOR]"
27da4fea-5659-11ea-b9b9-000d3a38a36f,17,2.0,617.89,5,1,3,51,new_customers,"[ERKEK, KADIN, AKTIFSPOR]"
27ea3442-5b30-11ea-9450-000d3a38a36f,192,7.0,3240.46,2,5,5,25,cant_loose,"[ERKEK, COCUK]"
27ef5824-66e1-11eb-975c-000d3a38a36f,103,2.0,357.86,3,1,2,31,about_to_sleep,[ERKEK]
280e802e-a6ab-11ea-bd63-000d3a38a36f,118,3.0,433.93,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN]"
280f3802-a74c-11e9-a2fc-000d3a38a36f,127,2.0,227.85000000000002,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
281de960-d6ea-11e9-93bc-000d3a38a36f,7,2.0,242.47,5,1,1,51,new_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
28238836-9f70-11e9-a2fc-000d3a38a36f,264,14.0,4398.62,1,5,5,15,cant_loose,"[AKTIFCOCUK, AKTIFSPOR]"
287be544-a763-11e9-a2fc-000d3a38a36f,326,7.0,660.88,1,5,4,15,cant_loose,[COCUK]
28a4e4ac-9e54-11e9-9897-000d3a38a36f,176,14.0,2213.47,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
28af2610-51d2-11ea-a243-000d3a38a36f,137,2.0,1224.72,3,1,5,31,about_to_sleep,"[AKTIFCOCUK, COCUK]"
28ba5f2e-2786-11ea-aaaa-000d3a38a36f,6,2.0,384.08,5,1,2,51,new_customers,[ERKEK]
28db3cae-66d6-11eb-975c-000d3a38a36f,110,2.0,307.98,3,1,2,31,about_to_sleep,"[AKTIFCOCUK, COCUK]"
28e70c9a-afdf-11ea-b736-000d3a38a36f,103,3.0,1050.3799999999999,3,2,5,32,about_to_sleep,"[COCUK, AKTIFSPOR]"
28f00236-7a7f-11ea-8f20-000d3a38a36f,227,11.0,1370.51,2,5,5,25,cant_loose,"[COCUK, KADIN]"
2910d944-d63c-11e9-93bc-000d3a38a36f,354,8.0,2590.62,1,5,5,15,cant_loose,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
292258be-ae61-11eb-bbf8-000d3a38a36f,14,2.0,180.86,5,1,1,51,new_customers,"[ERKEK, KADIN]"
2926e518-df0f-11ea-9c1f-000d3a38a36f,18,2.0,515.61,5,1,3,51,new_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
29378cfe-5b45-11ea-a185-000d3a38a36f,118,3.0,676.15,3,2,4,32,about_to_sleep,"[ERKEK, KADIN]"
2939f2ca-ddb7-11e9-9cd3-000d3a38a36f,227,11.0,2709.66,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
2988594a-afba-11e9-9757-000d3a38a36f,88,2.0,244.98000000000002,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, COCUK]"
2998a8c4-afef-11e9-9757-000d3a38a36f,126,3.0,250.95999999999998,3,2,1,32,about_to_sleep,[ERKEK]
2998ead2-ae9b-11e9-a2fc-000d3a38a36f,99,3.0,272.86,3,2,1,32,about_to_sleep,[COCUK]
29c4a78e-97cb-11ea-9d91-000d3a38a36f,100,2.0,128.95,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, KADIN]"
29df9a7c-30ff-11ea-b884-000d3a38a36f,99,3.0,329.97,3,2,2,32,about_to_sleep,[ERKEK]
29ea8c4e-da37-11e9-93bc-000d3a38a36f,248,8.0,1073.61,1,5,5,15,cant_loose,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
29f2f250-a73b-11e9-a2fc-000d3a38a36f,117,3.0,341.75,3,2,2,32,about_to_sleep,[AKTIFCOCUK]
2a033c6a-bdf0-11ea-aa61-000d3a38a36f,300,10.0,1032.85,1,5,5,15,cant_loose,[ERKEK]
2a1f1214-492e-11ea-bf43-000d3a38a36f,135,3.0,318.74,3,2,2,32,about_to_sleep,[COCUK]
2a2c7980-a9ed-11e9-a2fc-000d3a38a36f,104,2.0,250.85000000000002,3,1,1,31,about_to_sleep,[COCUK]
2a2f0d2a-a520-11e9-a2fc-000d3a38a36f,220,12.0,1322.76,2,5,5,25,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK]"
2a4ba544-2698-11ea-b9a0-000d3a38a36f,132,2.0,144.98,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
2a6807fa-abca-11e9-a2fc-000d3a38a36f,191,7.0,671.89,2,5,4,25,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
2a9a0fd0-4430-11ea-8b43-000d3a38a36f,92,2.0,199.98,3,1,1,31,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
2b13b8e2-2227-11ea-8523-000d3a38a36f,26,2.0,152.87,5,1,1,51,new_customers,"[ERKEK, KADIN, AKTIFSPOR]"
2b1d9c98-53e8-11ea-94d4-000d3a38a36f,136,3.0,263.95,3,2,1,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
2b2213ca-9db5-11e9-9897-000d3a38a36f,354,11.0,1230.05,1,5,5,15,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
2b543eca-9ea0-11eb-9c47-000d3a38a36f,27,2.0,215.36,5,1,1,51,new_customers,"[ERKEK, KADIN, AKTIFSPOR]"
2bc7574a-a931-11e9-a2fc-000d3a38a36f,131,2.0,256.68,3,1,1,31,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
2bf2cae2-a823-11e9-a2fc-000d3a38a36f,209,8.0,640.92,2,5,3,25,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
2bfd088c-22e3-11ea-8523-000d3a38a36f,91,2.0,398.45000000000005,3,1,2,31,about_to_sleep,[AKTIFCOCUK]
2bfe39f6-b11d-11e9-9757-000d3a38a36f,110,2.0,562.4100000000001,3,1,3,31,about_to_sleep,[AKTIFCOCUK]
2c22bbc4-5bee-11ea-bc81-000d3a38a36f,135,3.0,323.96,3,2,2,32,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
2c28231e-9f2b-11e9-9897-000d3a38a36f,238,51.0,4295.0199999999995,1,5,5,15,cant_loose,"[COCUK, KADIN]"
2c666002-a255-11e9-a2fc-000d3a38a36f,151,7.0,845.6199999999999,2,5,4,25,cant_loose,[COCUK]
2c6b7052-244f-11ea-a30f-000d3a38a36f,27,2.0,189.98000000000002,5,1,1,51,new_customers,[ERKEK]
2c71b1e2-a790-11e9-a2fc-000d3a38a36f,319,7.0,607.42,1,5,3,15,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK]"
2c976fe0-a81c-11e9-a2fc-000d3a38a36f,7,2.0,539.88,5,1,3,51,new_customers,"[ERKEK, AKTIFSPOR]"
2caa8e06-2131-11eb-b361-000d3a38a36f,88,3.0,554.45,3,2,3,32,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
2cded068-1fa0-11eb-b272-000d3a38a36f,131,3.0,729.97,3,2,4,32,about_to_sleep,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
2cf251fc-abdd-11e9-a2fc-000d3a38a36f,172,9.0,1241.1200000000001,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
2cf42632-62ec-11ea-a6dc-000d3a38a36f,133,3.0,717.53,3,2,4,32,about_to_sleep,"[COCUK, KADIN]"
2d01412c-d6e8-11e9-93bc-000d3a38a36f,105,3.0,430.37,3,2,2,32,about_to_sleep,"[ERKEK, KADIN]"
2d195762-9d85-11ea-9bf4-000d3a38a36f,329,8.0,443.90999999999997,1,5,2,15,cant_loose,"[COCUK, KADIN, AKTIFSPOR]"
2d1bac22-d88e-11e9-93bc-000d3a38a36f,11,2.0,372.42,5,1,2,51,new_customers,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]"
2d39285e-9ac2-11eb-9c47-000d3a38a36f,15,2.0,192.12,5,1,1,51,new_customers,"[AKTIFCOCUK, AKTIFSPOR]"
2d4a5520-ae9c-11e9-a2fc-000d3a38a36f,143,3.0,787.78,3,2,4,32,about_to_sleep,[COCUK]
2d602ffe-98dd-11ea-b97a-000d3a38a36f,119,2.0,414.94,3,1,2,31,about_to_sleep,[AKTIFCOCUK]
2d629908-9f30-11e9-9897-000d3a38a36f,312,14.0,2421.83,1,5,5,15,cant_loose,"[ERKEK, COCUK, KADIN]"
2d8d62f4-2c0d-11ea-91ab-000d3a38a36f,16,2.0,229.64000000000001,5,1,1,51,new_customers,"[COCUK, KADIN]"
2db262e2-1e99-11ea-aa32-000d3a38a36f,154,7.0,1208.52,2,5,5,25,cant_loose,"[COCUK, KADIN]"
2dcdd11a-16e4-11ea-b4ec-000d3a38a36f,90,3.0,417.45,3,2,2,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
2decba1c-b131-11e9-9757-000d3a38a36f,159,13.0,4417.5599999999995,2,5,5,25,cant_loose,"[ERKEK, COCUK]"
2decfb82-1f4d-11ea-87bf-000d3a38a36f,85,3.0,265.95,3,2,1,32,about_to_sleep,"[ERKEK, COCUK, KADIN]"
2e14b63a-a889-11e9-a2fc-000d3a38a36f,155,25.0,4214.030000000001,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
2e22d7a8-a3d7-11e9-a2fc-000d3a38a36f,187,10.0,1615.56,2,5,5,25,cant_loose,[ERKEK]
2e2c6264-a887-11e9-a2fc-000d3a38a36f,248,18.0,2711.0699999999997,1,5,5,15,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
2e3166b0-61eb-11ea-8dd8-000d3a38a36f,121,3.0,543.6899999999999,3,2,3,32,about_to_sleep,[COCUK]
2e4c0cd2-4de5-11ea-9655-000d3a38a36f,88,2.0,145.48,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
2e67c014-b0fe-11e9-9757-000d3a38a36f,226,8.0,2181.7,2,5,5,25,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
2e8824c0-5028-11ea-99ba-000d3a38a36f,16,2.0,271.71000000000004,5,1,1,51,new_customers,"[AKTIFCOCUK, AKTIFSPOR]"
2f07b836-cc18-11ea-b305-000d3a38a36f,136,3.0,379.97,3,2,2,32,about_to_sleep,"[COCUK, KADIN]"
2f19d0dc-5b09-11ea-a0cb-000d3a38a36f,346,7.0,703.4200000000001,1,5,4,15,cant_loose,[ERKEK]
2f4c9094-acdb-11e9-a2fc-000d3a38a36f,345,7.0,667.8299999999999,1,5,4,15,cant_loose,"[ERKEK, AKTIFSPOR]"
2f534e0e-28b1-11eb-8a9b-000d3a38a36f,197,8.0,1005.6800000000001,2,5,4,25,cant_loose,[ERKEK]
2f73078c-b1d7-11e9-89fa-000d3a38a36f,139,2.0,104.97999999999999,3,1,1,31,about_to_sleep,[AKTIFCOCUK]
2f9e0d58-a438-11e9-a2fc-000d3a38a36f,111,2.0,204.97,3,1,1,31,about_to_sleep,[AKTIFCOCUK]
2fd58316-43d1-11eb-806e-000d3a38a36f,85,2.0,459.98,3,1,3,31,about_to_sleep,[AKTIFCOCUK]
2fe5a606-ded3-11e9-957d-000d3a38a36f,110,3.0,409.97,3,2,2,32,about_to_sleep,[COCUK]
2fee0408-60b5-11eb-9b71-000d3a38a36f,119,2.0,289.96999999999997,3,1,1,31,about_to_sleep,[ERKEK]
3005dccc-5459-11ea-b1db-000d3a38a36f,98,3.0,324.95,3,2,2,32,about_to_sleep,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
300afe28-bedf-11ea-958c-000d3a38a36f,95,3.0,542.38,3,2,3,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
3031b986-c034-11ea-9c44-000d3a38a36f,23,2.0,337.65,5,1,2,51,new_customers,[COCUK]
30478470-5bb5-11ea-8269-000d3a38a36f,18,2.0,227.97,5,1,1,51,new_customers,[ERKEK]
307bdab0-b055-11e9-9757-000d3a38a36f,119,3.0,425.93,3,2,2,32,about_to_sleep,"[ERKEK, KADIN]"
30871346-a7fc-11e9-a2fc-000d3a38a36f,163,21.0,2382.4199999999996,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
310e0d02-9f68-11e9-a2fc-000d3a38a36f,173,7.0,787.66,2,5,4,25,cant_loose,"[ERKEK, COCUK, AKTIFSPOR]"
3113ddac-1a49-11ea-941b-000d3a38a36f,29,2.0,406.04,5,1,2,51,new_customers,[AKTIFCOCUK]
31779afa-0094-11ea-a5e8-000d3a38a36f,113,2.0,929.8100000000001,3,1,4,31,about_to_sleep,[COCUK]
31c0dbe0-d94b-11e9-93bc-000d3a38a36f,140,2.0,294.34,3,1,1,31,about_to_sleep,[ERKEK]
320aed90-2e30-11ea-9ad5-000d3a38a36f,33,2.0,479.87,5,1,3,51,new_customers,[COCUK]
32376fb0-13d1-11ea-a001-000d3a38a36f,124,3.0,701.87,3,2,4,32,about_to_sleep,"[ERKEK, COCUK, KADIN]"
326e0b4e-ac78-11e9-a2fc-000d3a38a36f,125,3.0,470.91999999999996,3,2,3,32,about_to_sleep,"[ERKEK, KADIN]"
327d018e-a378-11e9-a2fc-000d3a38a36f,126,2.0,207.97,3,1,1,31,about_to_sleep,[AKTIFCOCUK]
328d030a-acff-11e9-a2fc-000d3a38a36f,161,12.0,2475.16,2,5,5,25,cant_loose,"[ERKEK, COCUK, AKTIFSPOR]"
32920060-afef-11e9-9757-000d3a38a36f,187,11.0,2157.66,2,5,5,25,cant_loose,"[AKTIFCOCUK, COCUK, KADIN]"
32963196-9e9a-11e9-9897-000d3a38a36f,189,11.0,1153.88,2,5,5,25,cant_loose,"[ERKEK, KADIN]"
329def8e-ab9d-11e9-a2fc-000d3a38a36f,121,2.0,253.86,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
32e3d168-af32-11ea-b736-000d3a38a36f,96,2.0,235.93,3,1,1,31,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
32fa78da-a580-11e9-a2fc-000d3a38a36f,324,7.0,514.87,1,5,3,15,cant_loose,[COCUK]
